Quiz,Operators,Amount of Ans
33448,"－, ×, ÷",14
33449,"－, ×, ÷",149
33456,"－, ×, ÷",16
33458,"－, ×, ÷",12
33459,"－, ×, ÷",30
33466,"－, ×, ÷",81
33467,"－, ×, ÷",9
33469,"－, ×, ÷",18
33478,"－, ×, ÷",2
33479,"－, ×, ÷",8
33488,"－, ×, ÷",3
33489,"－, ×, ÷",8
33499,"－, ×, ÷",12
33556,"－, ×, ÷",14
33557,"－, ×, ÷",15
33558,"－, ×, ÷",2
33559,"－, ×, ÷",136
33566,"－, ×, ÷",6
33567,"－, ×, ÷",16
33568,"－, ×, ÷",2
33569,"－, ×, ÷",24
33578,"－, ×, ÷",2
33589,"－, ×, ÷",8
33666,"－, ×, ÷",12
33667,"－, ×, ÷",3
33668,"－, ×, ÷",10
33669,"－, ×, ÷",160
33677,"－, ×, ÷",14
33678,"－, ×, ÷",20
33679,"－, ×, ÷",15
33688,"－, ×, ÷",14
33699,"－, ×, ÷",23
33777,"－, ×, ÷",3
33778,"－, ×, ÷",2
33779,"－, ×, ÷",132
33788,"－, ×, ÷",3
33789,"－, ×, ÷",6
33799,"－, ×, ÷",9
33888,"－, ×, ÷",2
33889,"－, ×, ÷",144
33899,"－, ×, ÷",8
33999,"－, ×, ÷",72
34444,"－, ×, ÷",6
34446,"－, ×, ÷",4
34447,"－, ×, ÷",20
34448,"－, ×, ÷",8
34449,"－, ×, ÷",8
34457,"－, ×, ÷",12
34458,"－, ×, ÷",50
34459,"－, ×, ÷",6
34466,"－, ×, ÷",9
34467,"－, ×, ÷",6
34468,"－, ×, ÷",146
34469,"－, ×, ÷",24
34478,"－, ×, ÷",8
34488,"－, ×, ÷",4
34489,"－, ×, ÷",14
34555,"－, ×, ÷",8
34556,"－, ×, ÷",12
34557,"－, ×, ÷",32
34558,"－, ×, ÷",8
34559,"－, ×, ÷",2
34566,"－, ×, ÷",8
34567,"－, ×, ÷",8
34569,"－, ×, ÷",20
34578,"－, ×, ÷",16
34579,"－, ×, ÷",16
34589,"－, ×, ÷",22
34666,"－, ×, ÷",12
34667,"－, ×, ÷",24
34668,"－, ×, ÷",40
34669,"－, ×, ÷",16
34677,"－, ×, ÷",6
34679,"－, ×, ÷",8
34688,"－, ×, ÷",8
34689,"－, ×, ÷",298
34699,"－, ×, ÷",8
34777,"－, ×, ÷",28
34778,"－, ×, ÷",8
34779,"－, ×, ÷",2
34788,"－, ×, ÷",24
34789,"－, ×, ÷",12
34799,"－, ×, ÷",24
34888,"－, ×, ÷",16
34889,"－, ×, ÷",2
34899,"－, ×, ÷",8
34999,"－, ×, ÷",10
35555,"－, ×, ÷",2
35556,"－, ×, ÷",4
35558,"－, ×, ÷",20
35559,"－, ×, ÷",6
35567,"－, ×, ÷",4
35568,"－, ×, ÷",6
35569,"－, ×, ÷",26
35578,"－, ×, ÷",2
35667,"－, ×, ÷",16
35668,"－, ×, ÷",32
35669,"－, ×, ÷",6
35679,"－, ×, ÷",32
35689,"－, ×, ÷",16
35699,"－, ×, ÷",8
35778,"－, ×, ÷",24
35779,"－, ×, ÷",18
35788,"－, ×, ÷",6
35789,"－, ×, ÷",16
35888,"－, ×, ÷",20
35889,"－, ×, ÷",6
35899,"－, ×, ÷",24
35999,"－, ×, ÷",6
36666,"－, ×, ÷",4
36669,"－, ×, ÷",20
36678,"－, ×, ÷",8
36679,"－, ×, ÷",10
36689,"－, ×, ÷",8
36699,"－, ×, ÷",5
36777,"－, ×, ÷",4
36778,"－, ×, ÷",12
36779,"－, ×, ÷",24
36789,"－, ×, ÷",8
36799,"－, ×, ÷",8
36888,"－, ×, ÷",4
36889,"－, ×, ÷",24
36899,"－, ×, ÷",14
36999,"－, ×, ÷",24
37777,"－, ×, ÷",2
37889,"－, ×, ÷",12
38888,"－, ×, ÷",2
39999,"－, ×, ÷",2
44445,"－, ×, ÷",4
44448,"－, ×, ÷",11
44449,"－, ×, ÷",3
44456,"－, ×, ÷",8
44457,"－, ×, ÷",6
44459,"－, ×, ÷",20
44466,"－, ×, ÷",3
44467,"－, ×, ÷",8
44468,"－, ×, ÷",8
44478,"－, ×, ÷",8
44479,"－, ×, ÷",2
44488,"－, ×, ÷",25
44489,"－, ×, ÷",8
44556,"－, ×, ÷",3
44558,"－, ×, ÷",12
44559,"－, ×, ÷",5
44566,"－, ×, ÷",4
44568,"－, ×, ÷",8
44578,"－, ×, ÷",12
44579,"－, ×, ÷",12
44588,"－, ×, ÷",6
44589,"－, ×, ÷",8
44668,"－, ×, ÷",16
44669,"－, ×, ÷",3
44678,"－, ×, ÷",8
44688,"－, ×, ÷",20
44778,"－, ×, ÷",12
44779,"－, ×, ÷",3
44789,"－, ×, ÷",12
44888,"－, ×, ÷",10
44889,"－, ×, ÷",3
44899,"－, ×, ÷",12
44999,"－, ×, ÷",3
45555,"－, ×, ÷",4
45558,"－, ×, ÷",4
45559,"－, ×, ÷",20
45569,"－, ×, ÷",12
45578,"－, ×, ÷",16
45666,"－, ×, ÷",8
45668,"－, ×, ÷",10
45669,"－, ×, ÷",32
45677,"－, ×, ÷",6
45678,"－, ×, ÷",8
45688,"－, ×, ÷",8
45777,"－, ×, ÷",8
45779,"－, ×, ÷",28
45789,"－, ×, ÷",8
45888,"－, ×, ÷",8
45889,"－, ×, ÷",24
45999,"－, ×, ÷",28
46668,"－, ×, ÷",4
46678,"－, ×, ÷",4
46679,"－, ×, ÷",8
46689,"－, ×, ÷",12
46699,"－, ×, ÷",6
46788,"－, ×, ÷",8
46789,"－, ×, ÷",12
46888,"－, ×, ÷",2
46889,"－, ×, ÷",8
47778,"－, ×, ÷",4
47889,"－, ×, ÷",4
48888,"－, ×, ÷",2
48999,"－, ×, ÷",4
55556,"－, ×, ÷",4
55567,"－, ×, ÷",8
55578,"－, ×, ÷",8
55589,"－, ×, ÷",8
55799,"－, ×, ÷",3
55889,"－, ×, ÷",3
56666,"－, ×, ÷",4
56699,"－, ×, ÷",8
56777,"－, ×, ÷",8
56779,"－, ×, ÷",4
56789,"－, ×, ÷",8
56888,"－, ×, ÷",8
56999,"－, ×, ÷",8
57789,"－, ×, ÷",4
66667,"－, ×, ÷",4
66678,"－, ×, ÷",8
66689,"－, ×, ÷",12
67777,"－, ×, ÷",4
67888,"－, ×, ÷",8
67999,"－, ×, ÷",8
77778,"－, ×, ÷",4
77789,"－, ×, ÷",8
78888,"－, ×, ÷",4
78999,"－, ×, ÷",8
88889,"－, ×, ÷",4
89999,"－, ×, ÷",4
00000,"－, ×, （）",16
00001,"－, ×, （）",103
00002,"－, ×, （）",103
00003,"－, ×, （）",103
00004,"－, ×, （）",103
00005,"－, ×, （）",103
00006,"－, ×, （）",103
00007,"－, ×, （）",103
00008,"－, ×, （）",103
00009,"－, ×, （）",103
00011,"－, ×, （）",247
00012,"－, ×, （）",414
00013,"－, ×, （）",414
00014,"－, ×, （）",414
00015,"－, ×, （）",414
00016,"－, ×, （）",414
00017,"－, ×, （）",414
00018,"－, ×, （）",414
00019,"－, ×, （）",414
00022,"－, ×, （）",247
00023,"－, ×, （）",414
00024,"－, ×, （）",414
00025,"－, ×, （）",414
00026,"－, ×, （）",414
00027,"－, ×, （）",414
00028,"－, ×, （）",414
00029,"－, ×, （）",414
00033,"－, ×, （）",247
00034,"－, ×, （）",414
00035,"－, ×, （）",414
00036,"－, ×, （）",414
00037,"－, ×, （）",414
00038,"－, ×, （）",414
00039,"－, ×, （）",414
00044,"－, ×, （）",247
00045,"－, ×, （）",414
00046,"－, ×, （）",414
00047,"－, ×, （）",414
00048,"－, ×, （）",414
00049,"－, ×, （）",414
00055,"－, ×, （）",247
00056,"－, ×, （）",414
00057,"－, ×, （）",414
00058,"－, ×, （）",414
00059,"－, ×, （）",414
00066,"－, ×, （）",247
00067,"－, ×, （）",414
00068,"－, ×, （）",414
00069,"－, ×, （）",414
00077,"－, ×, （）",247
00078,"－, ×, （）",414
00079,"－, ×, （）",414
00088,"－, ×, （）",247
00089,"－, ×, （）",414
00099,"－, ×, （）",247
00111,"－, ×, （）",245
00112,"－, ×, （）",629
00113,"－, ×, （）",572
00114,"－, ×, （）",572
00115,"－, ×, （）",572
00116,"－, ×, （）",572
00117,"－, ×, （）",572
00118,"－, ×, （）",572
00119,"－, ×, （）",572
00122,"－, ×, （）",616
00123,"－, ×, （）",1128
00124,"－, ×, （）",1014
00125,"－, ×, （）",1014
00126,"－, ×, （）",1014
00127,"－, ×, （）",1014
00128,"－, ×, （）",1014
00129,"－, ×, （）",1014
00133,"－, ×, （）",616
00134,"－, ×, （）",1128
00135,"－, ×, （）",1014
00136,"－, ×, （）",1014
00137,"－, ×, （）",1014
00138,"－, ×, （）",1014
00139,"－, ×, （）",1014
00144,"－, ×, （）",616
00145,"－, ×, （）",1128
00146,"－, ×, （）",1014
00147,"－, ×, （）",1014
00148,"－, ×, （）",1014
00149,"－, ×, （）",1014
00155,"－, ×, （）",616
00156,"－, ×, （）",1128
00157,"－, ×, （）",1014
00158,"－, ×, （）",1014
00159,"－, ×, （）",1014
00166,"－, ×, （）",616
00167,"－, ×, （）",1128
00168,"－, ×, （）",1014
00169,"－, ×, （）",1014
00177,"－, ×, （）",616
00178,"－, ×, （）",1128
00179,"－, ×, （）",1014
00188,"－, ×, （）",616
00189,"－, ×, （）",1128
00199,"－, ×, （）",616
00222,"－, ×, （）",234
00223,"－, ×, （）",572
00224,"－, ×, （）",662
00225,"－, ×, （）",572
00226,"－, ×, （）",572
00227,"－, ×, （）",572
00228,"－, ×, （）",572
00229,"－, ×, （）",572
00233,"－, ×, （）",572
00234,"－, ×, （）",1014
00235,"－, ×, （）",1128
00236,"－, ×, （）",1080
00237,"－, ×, （）",1014
00238,"－, ×, （）",1014
00239,"－, ×, （）",1014
00244,"－, ×, （）",572
00245,"－, ×, （）",1014
00246,"－, ×, （）",1128
00247,"－, ×, （）",1014
00248,"－, ×, （）",1080
00249,"－, ×, （）",1014
00255,"－, ×, （）",572
00256,"－, ×, （）",1014
00257,"－, ×, （）",1128
00258,"－, ×, （）",1014
00259,"－, ×, （）",1014
00266,"－, ×, （）",572
00267,"－, ×, （）",1014
00268,"－, ×, （）",1128
00269,"－, ×, （）",1014
00277,"－, ×, （）",572
00278,"－, ×, （）",1014
00279,"－, ×, （）",1128
00288,"－, ×, （）",572
00289,"－, ×, （）",1014
00299,"－, ×, （）",572
00333,"－, ×, （）",234
00334,"－, ×, （）",572
00335,"－, ×, （）",572
00336,"－, ×, （）",629
00337,"－, ×, （）",572
00338,"－, ×, （）",572
00339,"－, ×, （）",605
00344,"－, ×, （）",572
00345,"－, ×, （）",1014
00346,"－, ×, （）",1014
00347,"－, ×, （）",1128
00348,"－, ×, （）",1014
00349,"－, ×, （）",1014
00355,"－, ×, （）",572
00356,"－, ×, （）",1014
00357,"－, ×, （）",1014
00358,"－, ×, （）",1128
00359,"－, ×, （）",1014
00366,"－, ×, （）",572
00367,"－, ×, （）",1014
00368,"－, ×, （）",1014
00369,"－, ×, （）",1128
00377,"－, ×, （）",572
00378,"－, ×, （）",1014
00379,"－, ×, （）",1014
00388,"－, ×, （）",572
00389,"－, ×, （）",1014
00399,"－, ×, （）",572
00444,"－, ×, （）",234
00445,"－, ×, （）",572
00446,"－, ×, （）",572
00447,"－, ×, （）",572
00448,"－, ×, （）",629
00449,"－, ×, （）",572
00455,"－, ×, （）",572
00456,"－, ×, （）",1014
00457,"－, ×, （）",1014
00458,"－, ×, （）",1014
00459,"－, ×, （）",1128
00466,"－, ×, （）",572
00467,"－, ×, （）",1014
00468,"－, ×, （）",1014
00469,"－, ×, （）",1014
00477,"－, ×, （）",572
00478,"－, ×, （）",1014
00479,"－, ×, （）",1014
00488,"－, ×, （）",572
00489,"－, ×, （）",1014
00499,"－, ×, （）",572
00555,"－, ×, （）",234
00556,"－, ×, （）",572
00557,"－, ×, （）",572
00558,"－, ×, （）",572
00559,"－, ×, （）",572
00566,"－, ×, （）",572
00567,"－, ×, （）",1014
00568,"－, ×, （）",1014
00569,"－, ×, （）",1014
00577,"－, ×, （）",572
00578,"－, ×, （）",1014
00579,"－, ×, （）",1014
00588,"－, ×, （）",572
00589,"－, ×, （）",1014
00599,"－, ×, （）",572
00666,"－, ×, （）",234
00667,"－, ×, （）",572
00668,"－, ×, （）",572
00669,"－, ×, （）",572
00677,"－, ×, （）",572
00678,"－, ×, （）",1014
00679,"－, ×, （）",1014
00688,"－, ×, （）",572
00689,"－, ×, （）",1014
00699,"－, ×, （）",572
00777,"－, ×, （）",234
00778,"－, ×, （）",572
00779,"－, ×, （）",572
00788,"－, ×, （）",572
00789,"－, ×, （）",1014
00799,"－, ×, （）",572
00888,"－, ×, （）",234
00889,"－, ×, （）",572
00899,"－, ×, （）",572
00999,"－, ×, （）",234
01111,"－, ×, （）",103
01112,"－, ×, （）",368
01113,"－, ×, （）",293
01114,"－, ×, （）",278
01115,"－, ×, （）",278
01116,"－, ×, （）",278
01117,"－, ×, （）",278
01118,"－, ×, （）",278
01119,"－, ×, （）",278
01122,"－, ×, （）",508
01123,"－, ×, （）",900
01124,"－, ×, （）",735
01125,"－, ×, （）",690
01126,"－, ×, （）",690
01127,"－, ×, （）",690
01128,"－, ×, （）",690
01129,"－, ×, （）",690
01133,"－, ×, （）",476
01134,"－, ×, （）",868
01135,"－, ×, （）",703
01136,"－, ×, （）",658
01137,"－, ×, （）",658
01138,"－, ×, （）",658
01139,"－, ×, （）",658
01144,"－, ×, （）",476
01145,"－, ×, （）",868
01146,"－, ×, （）",703
01147,"－, ×, （）",658
01148,"－, ×, （）",658
01149,"－, ×, （）",658
01155,"－, ×, （）",476
01156,"－, ×, （）",868
01157,"－, ×, （）",703
01158,"－, ×, （）",658
01159,"－, ×, （）",658
01166,"－, ×, （）",476
01167,"－, ×, （）",868
01168,"－, ×, （）",703
01169,"－, ×, （）",658
01177,"－, ×, （）",476
01178,"－, ×, （）",868
01179,"－, ×, （）",703
01188,"－, ×, （）",476
01189,"－, ×, （）",868
01199,"－, ×, （）",476
01222,"－, ×, （）",325
01223,"－, ×, （）",847
01224,"－, ×, （）",884
01225,"－, ×, （）",772
01226,"－, ×, （）",697
01227,"－, ×, （）",697
01228,"－, ×, （）",697
01229,"－, ×, （）",697
01233,"－, ×, （）",780
01234,"－, ×, （）",1443
01235,"－, ×, （）",1532
01236,"－, ×, （）",1464
01237,"－, ×, （）",1300
01238,"－, ×, （）",1240
01239,"－, ×, （）",1240
01244,"－, ×, （）",717
01245,"－, ×, （）",1360
01246,"－, ×, （）",1433
01247,"－, ×, （）",1318
01248,"－, ×, （）",1310
01249,"－, ×, （）",1236
01255,"－, ×, （）",717
01256,"－, ×, （）",1360
01257,"－, ×, （）",1416
01258,"－, ×, （）",1286
01259,"－, ×, （）",1228
01266,"－, ×, （）",717
01267,"－, ×, （）",1360
01268,"－, ×, （）",1416
01269,"－, ×, （）",1266
01277,"－, ×, （）",717
01278,"－, ×, （）",1360
01279,"－, ×, （）",1416
01288,"－, ×, （）",717
01289,"－, ×, （）",1360
01299,"－, ×, （）",717
01333,"－, ×, （）",305
01334,"－, ×, （）",761
01335,"－, ×, （）",757
01336,"－, ×, （）",834
01337,"－, ×, （）",742
01338,"－, ×, （）",723
01339,"－, ×, （）",764
01344,"－, ×, （）",761
01345,"－, ×, （）",1304
01346,"－, ×, （）",1360
01347,"－, ×, （）",1480
01348,"－, ×, （）",1350
01349,"－, ×, （）",1260
01355,"－, ×, （）",697
01356,"－, ×, （）",1240
01357,"－, ×, （）",1296
01358,"－, ×, （）",1416
01359,"－, ×, （）",1266
01366,"－, ×, （）",697
01367,"－, ×, （）",1240
01368,"－, ×, （）",1296
01369,"－, ×, （）",1416
01377,"－, ×, （）",697
01378,"－, ×, （）",1240
01379,"－, ×, （）",1296
01388,"－, ×, （）",697
01389,"－, ×, （）",1240
01399,"－, ×, （）",697
01444,"－, ×, （）",305
01445,"－, ×, （）",761
01446,"－, ×, （）",697
01447,"－, ×, （）",757
01448,"－, ×, （）",817
01449,"－, ×, （）",742
01455,"－, ×, （）",761
01456,"－, ×, （）",1304
01457,"－, ×, （）",1240
01458,"－, ×, （）",1360
01459,"－, ×, （）",1480
01466,"－, ×, （）",697
01467,"－, ×, （）",1240
01468,"－, ×, （）",1176
01469,"－, ×, （）",1296
01477,"－, ×, （）",697
01478,"－, ×, （）",1240
01479,"－, ×, （）",1176
01488,"－, ×, （）",697
01489,"－, ×, （）",1240
01499,"－, ×, （）",697
01555,"－, ×, （）",305
01556,"－, ×, （）",761
01557,"－, ×, （）",697
01558,"－, ×, （）",697
01559,"－, ×, （）",757
01566,"－, ×, （）",761
01567,"－, ×, （）",1304
01568,"－, ×, （）",1240
01569,"－, ×, （）",1240
01577,"－, ×, （）",697
01578,"－, ×, （）",1240
01579,"－, ×, （）",1176
01588,"－, ×, （）",697
01589,"－, ×, （）",1240
01599,"－, ×, （）",697
01666,"－, ×, （）",305
01667,"－, ×, （）",761
01668,"－, ×, （）",697
01669,"－, ×, （）",697
01677,"－, ×, （）",761
01678,"－, ×, （）",1304
01679,"－, ×, （）",1240
01688,"－, ×, （）",697
01689,"－, ×, （）",1240
01699,"－, ×, （）",697
01777,"－, ×, （）",305
01778,"－, ×, （）",761
01779,"－, ×, （）",697
01788,"－, ×, （）",761
01789,"－, ×, （）",1304
01799,"－, ×, （）",697
01888,"－, ×, （）",305
01889,"－, ×, （）",761
01899,"－, ×, （）",761
01999,"－, ×, （）",305
02222,"－, ×, （）",115
02223,"－, ×, （）",286
02224,"－, ×, （）",325
02225,"－, ×, （）",266
02226,"－, ×, （）",311
02227,"－, ×, （）",266
02228,"－, ×, （）",278
02229,"－, ×, （）",266
02233,"－, ×, （）",440
02234,"－, ×, （）",789
02235,"－, ×, （）",722
02236,"－, ×, （）",712
02237,"－, ×, （）",733
02238,"－, ×, （）",718
02239,"－, ×, （）",658
02244,"－, ×, （）",519
02245,"－, ×, （）",737
02246,"－, ×, （）",833
02247,"－, ×, （）",717
02248,"－, ×, （）",846
02249,"－, ×, （）",717
02255,"－, ×, （）",440
02256,"－, ×, （）",698
02257,"－, ×, （）",722
02258,"－, ×, （）",710
02259,"－, ×, （）",733
02266,"－, ×, （）",440
02267,"－, ×, （）",678
02268,"－, ×, （）",741
02269,"－, ×, （）",658
02277,"－, ×, （）",440
02278,"－, ×, （）",678
02279,"－, ×, （）",722
02288,"－, ×, （）",440
02289,"－, ×, （）",678
02299,"－, ×, （）",440
02333,"－, ×, （）",312
02334,"－, ×, （）",718
02335,"－, ×, （）",722
02336,"－, ×, （）",744
02337,"－, ×, （）",684
02338,"－, ×, （）",703
02339,"－, ×, （）",745
02344,"－, ×, （）",678
02345,"－, ×, （）",1432
02346,"－, ×, （）",1353
02347,"－, ×, （）",1240
02348,"－, ×, （）",1230
02349,"－, ×, （）",1266
02355,"－, ×, （）",741
02356,"－, ×, （）",1414
02357,"－, ×, （）",1356
02358,"－, ×, （）",1304
02359,"－, ×, （）",1260
02366,"－, ×, （）",752
02367,"－, ×, （）",1350
02368,"－, ×, （）",1294
02369,"－, ×, （）",1386
02377,"－, ×, （）",678
02378,"－, ×, （）",1316
02379,"－, ×, （）",1240
02388,"－, ×, （）",678
02389,"－, ×, （）",1296
02399,"－, ×, （）",678
02444,"－, ×, （）",292
02445,"－, ×, （）",658
02446,"－, ×, （）",802
02447,"－, ×, （）",658
02448,"－, ×, （）",784
02449,"－, ×, （）",658
02455,"－, ×, （）",658
02456,"－, ×, （）",1292
02457,"－, ×, （）",1380
02458,"－, ×, （）",1230
02459,"－, ×, （）",1240
02466,"－, ×, （）",722
02467,"－, ×, （）",1260
02468,"－, ×, （）",1550
02469,"－, ×, （）",1240
02477,"－, ×, （）",658
02478,"－, ×, （）",1230
02479,"－, ×, （）",1380
02488,"－, ×, （）",732
02489,"－, ×, （）",1230
02499,"－, ×, （）",658
02555,"－, ×, （）",292
02556,"－, ×, （）",658
02557,"－, ×, （）",722
02558,"－, ×, （）",718
02559,"－, ×, （）",658
02566,"－, ×, （）",658
02567,"－, ×, （）",1292
02568,"－, ×, （）",1260
02569,"－, ×, （）",1296
02577,"－, ×, （）",722
02578,"－, ×, （）",1240
02579,"－, ×, （）",1356
02588,"－, ×, （）",658
02589,"－, ×, （）",1196
02599,"－, ×, （）",658
02666,"－, ×, （）",292
02667,"－, ×, （）",658
02668,"－, ×, （）",722
02669,"－, ×, （）",678
02677,"－, ×, （）",658
02678,"－, ×, （）",1292
02679,"－, ×, （）",1240
02688,"－, ×, （）",722
02689,"－, ×, （）",1240
02699,"－, ×, （）",658
02777,"－, ×, （）",292
02778,"－, ×, （）",658
02779,"－, ×, （）",722
02788,"－, ×, （）",658
02789,"－, ×, （）",1292
02799,"－, ×, （）",722
02888,"－, ×, （）",292
02889,"－, ×, （）",658
02899,"－, ×, （）",658
02999,"－, ×, （）",292
03333,"－, ×, （）",102
03334,"－, ×, （）",286
03335,"－, ×, （）",266
03336,"－, ×, （）",324
03337,"－, ×, （）",266
03338,"－, ×, （）",266
03339,"－, ×, （）",308
03344,"－, ×, （）",440
03345,"－, ×, （）",704
03346,"－, ×, （）",690
03347,"－, ×, （）",722
03348,"－, ×, （）",658
03349,"－, ×, （）",737
03355,"－, ×, （）",440
03356,"－, ×, （）",730
03357,"－, ×, （）",658
03358,"－, ×, （）",722
03359,"－, ×, （）",685
03366,"－, ×, （）",472
03367,"－, ×, （）",710
03368,"－, ×, （）",690
03369,"－, ×, （）",800
03377,"－, ×, （）",440
03378,"－, ×, （）",678
03379,"－, ×, （）",685
03388,"－, ×, （）",440
03389,"－, ×, （）",705
03399,"－, ×, （）",467
03444,"－, ×, （）",286
03445,"－, ×, （）",718
03446,"－, ×, （）",658
03447,"－, ×, （）",722
03448,"－, ×, （）",742
03449,"－, ×, （）",658
03455,"－, ×, （）",678
03456,"－, ×, （）",1296
03457,"－, ×, （）",1292
03458,"－, ×, （）",1259
03459,"－, ×, （）",1240
03466,"－, ×, （）",724
03467,"－, ×, （）",1360
03468,"－, ×, （）",1216
03469,"－, ×, （）",1240
03477,"－, ×, （）",741
03478,"－, ×, （）",1360
03479,"－, ×, （）",1260
03488,"－, ×, （）",678
03489,"－, ×, （）",1296
03499,"－, ×, （）",678
03555,"－, ×, （）",266
03556,"－, ×, （）",658
03557,"－, ×, （）",718
03558,"－, ×, （）",722
03559,"－, ×, （）",658
03566,"－, ×, （）",658
03567,"－, ×, （）",1196
03568,"－, ×, （）",1360
03569,"－, ×, （）",1292
03577,"－, ×, （）",658
03578,"－, ×, （）",1292
03579,"－, ×, （）",1296
03588,"－, ×, （）",722
03589,"－, ×, （）",1260
03599,"－, ×, （）",658
03666,"－, ×, （）",266
03667,"－, ×, （）",658
03668,"－, ×, （）",678
03669,"－, ×, （）",782
03677,"－, ×, （）",658
03678,"－, ×, （）",1176
03679,"－, ×, （）",1260
03688,"－, ×, （）",658
03689,"－, ×, （）",1240
03699,"－, ×, （）",768
03777,"－, ×, （）",266
03778,"－, ×, （）",658
03779,"－, ×, （）",658
03788,"－, ×, （）",658
03789,"－, ×, （）",1176
03799,"－, ×, （）",658
03888,"－, ×, （）",266
03889,"－, ×, （）",658
03899,"－, ×, （）",658
03999,"－, ×, （）",266
04444,"－, ×, （）",102
04445,"－, ×, （）",286
04446,"－, ×, （）",266
04447,"－, ×, （）",266
04448,"－, ×, （）",298
04449,"－, ×, （）",266
04455,"－, ×, （）",440
04456,"－, ×, （）",678
04457,"－, ×, （）",658
04458,"－, ×, （）",690
04459,"－, ×, （）",722
04466,"－, ×, （）",440
04467,"－, ×, （）",678
04468,"－, ×, （）",710
04469,"－, ×, （）",658
04477,"－, ×, （）",440
04478,"－, ×, （）",710
04479,"－, ×, （）",684
04488,"－, ×, （）",485
04489,"－, ×, （）",710
04499,"－, ×, （）",440
04555,"－, ×, （）",286
04556,"－, ×, （）",718
04557,"－, ×, （）",658
04558,"－, ×, （）",658
04559,"－, ×, （）",722
04566,"－, ×, （）",678
04567,"－, ×, （）",1296
04568,"－, ×, （）",1176
04569,"－, ×, （）",1240
04577,"－, ×, （）",678
04578,"－, ×, （）",1316
04579,"－, ×, （）",1240
04588,"－, ×, （）",678
04589,"－, ×, （）",1360
04599,"－, ×, （）",741
04666,"－, ×, （）",266
04667,"－, ×, （）",658
04668,"－, ×, （）",718
04669,"－, ×, （）",678
04677,"－, ×, （）",658
04678,"－, ×, （）",1176
04679,"－, ×, （）",1296
04688,"－, ×, （）",678
04689,"－, ×, （）",1176
04699,"－, ×, （）",658
04777,"－, ×, （）",266
04778,"－, ×, （）",658
04779,"－, ×, （）",658
04788,"－, ×, （）",658
04789,"－, ×, （）",1196
04799,"－, ×, （）",658
04888,"－, ×, （）",266
04889,"－, ×, （）",658
04899,"－, ×, （）",658
04999,"－, ×, （）",266
05555,"－, ×, （）",102
05556,"－, ×, （）",286
05557,"－, ×, （）",266
05558,"－, ×, （）",266
05559,"－, ×, （）",266
05566,"－, ×, （）",440
05567,"－, ×, （）",678
05568,"－, ×, （）",658
05569,"－, ×, （）",658
05577,"－, ×, （）",440
05578,"－, ×, （）",678
05579,"－, ×, （）",658
05588,"－, ×, （）",440
05589,"－, ×, （）",678
05599,"－, ×, （）",440
05666,"－, ×, （）",286
05667,"－, ×, （）",718
05668,"－, ×, （）",658
05669,"－, ×, （）",658
05677,"－, ×, （）",678
05678,"－, ×, （）",1296
05679,"－, ×, （）",1176
05688,"－, ×, （）",678
05689,"－, ×, （）",1296
05699,"－, ×, （）",678
05777,"－, ×, （）",266
05778,"－, ×, （）",658
05779,"－, ×, （）",718
05788,"－, ×, （）",658
05789,"－, ×, （）",1176
05799,"－, ×, （）",658
05888,"－, ×, （）",266
05889,"－, ×, （）",658
05899,"－, ×, （）",658
05999,"－, ×, （）",266
06666,"－, ×, （）",102
06667,"－, ×, （）",286
06668,"－, ×, （）",266
06669,"－, ×, （）",266
06677,"－, ×, （）",440
06678,"－, ×, （）",678
06679,"－, ×, （）",658
06688,"－, ×, （）",440
06689,"－, ×, （）",678
06699,"－, ×, （）",440
06777,"－, ×, （）",286
06778,"－, ×, （）",718
06779,"－, ×, （）",658
06788,"－, ×, （）",678
06789,"－, ×, （）",1296
06799,"－, ×, （）",678
06888,"－, ×, （）",266
06889,"－, ×, （）",658
06899,"－, ×, （）",658
06999,"－, ×, （）",266
07777,"－, ×, （）",102
07778,"－, ×, （）",286
07779,"－, ×, （）",266
07788,"－, ×, （）",440
07789,"－, ×, （）",678
07799,"－, ×, （）",440
07888,"－, ×, （）",286
07889,"－, ×, （）",718
07899,"－, ×, （）",678
07999,"－, ×, （）",266
08888,"－, ×, （）",102
08889,"－, ×, （）",286
08899,"－, ×, （）",440
08999,"－, ×, （）",286
09999,"－, ×, （）",102
11111,"－, ×, （）",16
11112,"－, ×, （）",75
11113,"－, ×, （）",46
11114,"－, ×, （）",36
11115,"－, ×, （）",34
11116,"－, ×, （）",34
11117,"－, ×, （）",34
11118,"－, ×, （）",34
11119,"－, ×, （）",34
11122,"－, ×, （）",112
11123,"－, ×, （）",168
11124,"－, ×, （）",92
11125,"－, ×, （）",58
11126,"－, ×, （）",50
11127,"－, ×, （）",50
11128,"－, ×, （）",50
11129,"－, ×, （）",50
11133,"－, ×, （）",98
11134,"－, ×, （）",154
11135,"－, ×, （）",80
11136,"－, ×, （）",46
11137,"－, ×, （）",38
11138,"－, ×, （）",38
11139,"－, ×, （）",38
11144,"－, ×, （）",96
11145,"－, ×, （）",152
11146,"－, ×, （）",78
11147,"－, ×, （）",44
11148,"－, ×, （）",36
11149,"－, ×, （）",36
11155,"－, ×, （）",96
11156,"－, ×, （）",152
11157,"－, ×, （）",78
11158,"－, ×, （）",44
11159,"－, ×, （）",36
11166,"－, ×, （）",96
